Día;Línea de servicio;Hora de operación;;;;;;;;;;;;;;;;;;;;
;;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;Total general (Número de pasajeros)
4/04/2019;Línea A;14096;49744;65451;57355;32771;30035;26088;27913;31541;31386;36112;37781;55477;82477;63320;37814;25215;20943;10659;89;736267
5/04/2019;Línea A;13189;46859;66697;57852;33519;30552;26692;28741;32188;32411;37763;41472;61906;80273;56867;37825;25008;22961;12765;153;745693
6/04/2019;Línea A;11094;32022;40194;41416;28412;24743;25047;28777;44442;48651;47634;41056;40967;34862;31528;25978;18566;16857;11183;176;593605
7/04/2019;Línea A;3195;11020;14076;12640;12184;13510;15589;15128;18181;20919;22432;22441;22446;22587;22058;19549;17156;12775;1026;;298912
8/04/2019;Línea A;14211;48451;64199;55465;32651;29874;26481;28192;30826;31059;5304;67933;53658;79118;61107;35468;22108;18465;9536;81;714187
9/04/2019;Línea A;13828;48088;67835;55626;33316;30454;27080;28119;31432;32458;34165;36138;53575;77429;63151;35504;23389;20190;9817;89;721683
10/04/2019;Línea A;13813;49858;65049;55691;32941;30005;26314;28220;33096;30538;33866;35078;55348;80358;63570;35578;23583;20702;10507;85;724200
11/04/2019;Línea A;13698;48710;64946;54978;32465;30299;26278;28361;31547;31239;35022;35950;53057;80960;65341;38394;25305;21727;11160;166;729603
12/04/2019;Línea A;13689;47694;64497;54085;32861;30990;27484;29044;32586;32063;37918;39954;58143;77786;60612;38340;25695;23247;14044;299;741031
13/04/2019;Línea A;11565;31548;38963;38764;28122;24905;24716;28847;43445;47090;46238;38619;38185;35272;32817;27160;19274;18208;11407;210;585355
14/04/2019;Línea A;3529;11804;14424;12229;11780;13313;14709;14495;16731;19551;22465;20100;20389;20942;19681;17563;15659;11813;834;;282011
15/04/2019;Línea A;12544;37899;55697;44495;29422;26167;24469;25193;27177;27385;33334;34447;47860;69833;57077;33900;20540;16567;9801;244;634051
16/04/2019;Línea A;12223;38179;54950;43103;28834;26950;26074;25813;27335;27984;33608;34764;49180;68765;55621;32984;21502;17531;10070;318;635788
17/04/2019;Línea A;11726;35770;49824;41415;27180;25412;25169;25501;32558;30775;39783;39999;50173;56234;46250;31572;21586;18506;11007;163;620603
18/04/2019;Línea A;3192;10852;13138;11588;11793;13179;15422;15427;16780;18213;19988;18798;19940;21453;20740;16053;13042;11204;1104;1;271907
19/04/2019;Línea A;2472;7357;8093;7704;8774;10915;12142;12262;13712;13991;14773;14395;16820;18049;17028;14066;12313;8525;703;;214094
20/04/2019;Línea A;5963;13808;16763;17173;16396;17852;19370;21237;24159;25046;29004;27372;27308;26091;21861;19052;14576;13592;7096;106;363825
21/04/2019;Línea A;2523;8386;9317;8755;9485;11518;13852;13592;15517;18167;17927;18319;20420;20941;20293;16838;14983;10958;804;;252595
22/04/2019;Línea A;14074;44995;58846;54009;30995;28895;26145;27898;30853;31345;36134;36630;51473;79299;64487;36009;23139;19421;9820;71;704538
23/04/2019;Línea A;15540;54453;71959;60274;37424;35310;30713;32964;36964;36217;39793;43416;60323;82203;66366;38806;26023;22775;11347;114;802984
24/04/2019;Línea A;13807;49507;65535;54584;32185;29535;25711;28053;31539;31003;34825;36829;53868;80438;62306;32078;20182;15649;11801;157;709592
25/04/2019;Línea A;2680;11243;15306;12023;3805;254;3886;943;2473;7084;14527;14262;48976;186377;77168;82997;141028;44145;18923;28201;716301
26/04/2019;Línea A;;;;73;;24114;125343;147607;16728;30794;49475;49507;64305;78614;62655;44555;26735;22858;13438;384;757185
27/04/2019;Línea A;9530;18145;16924;62491;43334;26059;24482;28442;45074;48163;48207;41966;40325;36275;31369;25240;19285;18220;12356;179;596066
28/04/2019;Línea A;3325;11419;14685;12927;12403;14037;15546;15019;17142;19945;21664;20485;21643;22845;23193;19998;17313;13003;1131;;297723
29/04/2019;Línea A;14316;47557;64382;54884;32563;29428;25913;27546;30729;30171;35116;35631;51166;79042;62536;35949;22709;18891;9912;94;708535
30/04/2019;Línea A;14000;49053;65035;54768;30190;34581;26809;28212;31556;31188;34962;37220;56392;78482;66477;41443;28096;24188;13634;189;746475
1/05/2019;Línea A;3769;13444;16189;13818;13440;14202;16175;16383;19679;21791;23820;21306;23235;25337;24628;20867;18605;15287;1578;;323553
2/05/2019;Línea A;14182;49276;65435;55115;34420;31555;27805;29582;32627;32144;15240;;;191245;65970;37933;25451;20795;10904;285;739964
3/05/2019;Línea A;13750;48339;64779;54589;34075;31394;27597;29428;33060;32870;37993;42041;58722;79889;61339;38136;25635;22656;14075;193;750560
4/05/2019;Línea A;11038;30851;39427;38983;28622;26087;26042;30320;45429;49424;48262;41078;40970;38346;34814;28294;20576;18120;12188;182;609053
5/05/2019;Línea A;3194;10425;13624;12624;13267;14270;16100;16197;18366;21845;23291;20286;21925;22556;24341;20784;18179;13892;1160;;306326
6/05/2019;Línea A;14243;47744;64805;54768;33005;30853;27348;28673;31520;31597;35260;36959;53067;79924;64522;35462;22780;18672;9739;80;721021
7/05/2019;Línea A;13951;49651;65356;55831;33428;31060;27045;29482;31886;31585;34110;35487;54248;81443;65593;36348;24371;20724;10282;90;731971
8/05/2019;Línea A;14003;48038;64966;56543;33777;29543;23774;27925;31558;31586;35082;36445;54297;81874;63903;36599;24535;20751;10421;156;725776
9/05/2019;Línea A;13691;48549;64885;56107;32872;32098;26510;28761;32556;31900;34806;36745;53094;82113;64330;35436;25529;21188;10305;111;731586
10/05/2019;Línea A;13437;46781;64041;57531;34250;30542;27277;29291;32956;32378;38349;41519;58793;78301;62810;39201;26869;23081;13556;276;751239
11/05/2019;Línea A;10907;30370;39425;39712;23360;26671;25837;29320;46532;49559;48255;40170;38754;36858;32947;26639;19786;16413;11200;156;592871
12/05/2019;Línea A;2767;8156;10684;10269;11168;13394;16641;17655;19397;20299;19094;18448;20484;21982;22530;20373;17997;13802;1095;;286235
13/05/2019;Línea A;14141;45221;62789;53162;32339;563;;;;117598;64016;36597;52600;80007;62555;34102;21802;17897;8985;86;704460
14/05/2019;Línea A;13904;48428;65477;56226;33071;29932;25662;27566;31133;30289;34252;35879;52689;79039;64037;35889;25615;23388;9900;97;722473
15/05/2019;Línea A;14068;48325;65260;55127;32552;29492;26044;28036;31904;30996;35096;36439;52877;81196;64113;37159;24435;20735;10608;91;724553
16/05/2019;Línea A;13957;48128;64977;55441;32470;30149;26598;28447;31778;31621;36212;38924;54034;81611;62888;35503;23497;19469;10649;100;726453
17/05/2019;Línea A;12884;44779;61863;51370;29978;22613;20376;25290;30631;39220;58048;42573;58338;80235;60514;37119;25039;22007;13679;184;736740
18/05/2019;Línea A;11028;30423;39570;38229;27909;24911;25057;28537;44887;48185;48382;37663;38401;34346;34552;27792;19492;17280;11552;175;588371
19/05/2019;Línea A;3025;10794;14335;12622;12607;13958;15579;15180;18099;19187;21988;21448;23854;20699;21210;19295;16559;11966;948;;293353
20/05/2019;Línea A;13744;46736;65301;54623;32231;29733;26465;27423;30911;31533;35313;36386;53905;80726;62128;35187;21949;18481;9095;101;711971
21/05/2019;Línea A;13595;48237;64751;56211;33321;29797;26609;28450;31661;31183;35626;37007;53664;80805;62665;35515;23473;20016;9662;102;722350
22/05/2019;Línea A;13397;48136;65024;56131;32806;29116;26092;28172;32000;30389;35040;36610;52808;81450;63343;35339;22947;19658;9628;60;718146
23/05/2019;Línea A;13195;46281;64007;54589;32470;32112;25679;27523;29827;29811;33906;36122;53486;80318;63271;35016;23182;19283;9931;109;710118
24/05/2019;Línea A;13642;46149;66290;54105;32645;30374;26547;28129;31790;31907;37929;41713;60203;77639;58931;36049;24769;21534;12206;166;732717
25/05/2019;Línea A;11268;30365;39692;39300;27909;24294;24025;28922;43922;46165;46960;37736;35247;33863;30664;26545;19183;16273;10668;158;573159
26/05/2019;Línea A;3031;10857;13735;12528;11549;13079;14724;14741;16178;19164;20815;19497;21846;21460;22773;19283;16882;12467;1037;;285646
27/05/2019;Línea A;13788;45383;63692;57850;33510;29014;26070;26947;30254;30702;34565;36086;51512;79280;64312;35787;22176;17604;9632;136;708300
28/05/2019;Línea A;13614;48508;64914;55385;32781;29173;25376;27408;30631;30134;33799;36123;52249;81251;62286;36690;22098;19015;9728;84;711247
29/05/2019;Línea A;13753;46744;63807;55697;34349;29120;25963;27591;31366;30591;34367;36003;52059;79184;67575;35926;22854;19448;10329;94;716820
30/05/2019;Línea A;13569;46729;64060;55228;32310;28679;23241;26722;30425;29899;34442;30654;53167;77543;64844;37834;24747;20083;11288;84;705548
31/05/2019;Línea A;13516;46057;64616;53332;32344;28750;26196;27931;32451;31197;37135;42985;58599;76082;59168;37486;23983;22995;13797;199;728819
1/06/2019;Línea A;10910;29502;37527;38256;27392;24981;25455;29621;44763;47926;45503;38513;39601;35586;32709;25768;19237;17918;11374;176;582718
2/06/2019;Línea A;3065;10316;13244;12706;12234;14331;16455;16610;17943;20583;20614;20822;22266;22096;21314;17777;16504;14266;1280;;294426
3/06/2019;Línea A;3098;10444;12290;10721;10237;10850;13620;13975;15605;17872;20979;20794;22145;22497;22043;19632;17452;12091;840;1;277186
4/06/2019;Línea A;14335;47695;66085;58162;36219;30447;27592;29598;35775;33888;38738;38119;53487;80062;69393;38370;23952;19153;10281;85;751436
5/06/2019;Línea A;13923;46742;64924;54726;35650;29989;26604;28578;32213;31875;35725;38798;55562;80934;64513;36580;23855;19323;10270;86;730870
6/06/2019;Línea A;13740;47022;64444;56172;32639;30058;26311;28204;31477;30593;35531;36396;53557;80135;63726;37309;23639;19452;10635;107;721147
7/06/2019;Línea A;13596;45190;63968;55433;32458;28940;26302;28394;31493;31831;37566;40415;58394;79004;60667;37664;25647;20836;12762;204;730764
8/06/2019;Línea A;11288;31147;40401;38825;27355;24551;24341;29237;44211;48008;48065;39800;37657;35931;31648;27389;20270;18712;14095;277;593208
9/06/2019;Línea A;3075;11366;15114;12985;12246;13811;15504;16203;17803;19808;21148;20580;21684;21822;21938;18726;17319;12325;1015;;294472
10/06/2019;Línea A;13696;45358;64786;55227;32184;29013;26292;27330;30094;31091;35355;37203;53179;80650;63388;34649;22080;17616;9385;92;708668
11/06/2019;Línea A;13837;46641;65299;53809;32340;29314;26724;27384;30619;31025;35574;37194;52912;79915;63945;36878;24278;19564;10089;91;717432
12/06/2019;Línea A;14338;47123;66029;56442;33268;28987;26229;27340;30761;30951;33749;38013;52196;81022;63050;35453;23165;18247;11008;107;717478
13/06/2019;Línea A;14935;47798;65640;53469;32992;28891;25091;27743;30716;30676;34481;36365;52240;78247;64031;36130;23872;18759;9970;103;712149
14/06/2019;Línea A;14449;46467;66469;54891;33053;30812;27371;29312;31406;31370;37192;40746;56331;77104;60446;38880;26475;21846;13917;186;738723
15/06/2019;Línea A;11347;31462;41103;40096;29442;26578;27709;31676;46270;49186;49842;43564;42802;35723;28596;30304;22047;19364;12682;180;619973
16/06/2019;Línea A;2628;8954;11485;11254;12451;14445;17300;18268;20240;20722;20658;19704;21817;23375;23674;20812;18916;13877;1239;;301819
17/06/2019;Línea A;14758;44902;63333;54481;32625;29138;26734;28879;31399;31043;35137;37367;55656;78633;62953;35446;22390;18467;10032;108;713481
18/06/2019;Línea A;14291;47199;65102;54347;33982;29878;27498;28493;31265;30876;35751;37065;52242;79519;63946;36174;23907;19449;10334;91;721409
19/06/2019;Línea A;14580;46647;65122;53509;32684;29917;27352;28514;31618;30769;36453;44660;62860;63768;56109;34131;22385;18915;10591;102;710686
20/06/2019;Línea A;14423;46198;64806;53319;32448;29680;26708;27843;30651;30566;35437;36617;53107;79025;63460;36706;24063;19472;10785;115;715429
21/06/2019;Línea A;14241;45445;65077;53561;32568;29773;27435;29473;31648;31533;37184;41729;56361;76430;59765;36574;25047;21056;13269;133;728302
22/06/2019;Línea A;11443;31585;38847;37617;27576;25432;25556;29645;43478;44616;45545;37376;36915;34089;32554;27531;19899;17545;11780;139;579168
23/06/2019;Línea A;3208;11040;14050;14234;14521;15759;17829;17273;19486;23233;18741;15492;22281;23313;22466;18755;15762;13167;1225;;301835
24/06/2019;Línea A;3154;10469;12376;11030;10585;11249;13933;14106;14959;17207;21009;19678;22287;24242;23055;17998;16055;15916;888;;280196
25/06/2019;Línea A;14275;43523;62448;52496;32087;29420;26953;27967;30563;30740;36150;37181;52586;79227;63245;37805;22401;17841;10086;113;707107
26/06/2019;Línea A;13349;43613;62141;51336;31500;28806;26763;26890;29803;31836;34777;37028;53713;79017;64567;37690;23736;19124;10689;119;706497
27/06/2019;Línea A;13335;44196;62442;50585;31366;28593;26775;27930;30030;29722;35052;37224;53040;77545;65124;37959;23749;18868;11699;118;705352
28/06/2019;Línea A;13803;43088;61429;49906;31149;28648;27761;28248;31388;30958;36771;41155;66225;81653;45588;25384;22499;25254;14269;231;705407
29/06/2019;Línea A;11123;28658;36817;34277;26265;24633;25744;28728;41804;46151;46679;40078;37231;37508;32725;27511;20033;17983;11782;195;575925
30/06/2019;Línea A;3202;10727;14175;15284;15969;17870;19463;19066;21499;25758;25705;24635;26355;27825;29422;23202;19434;16078;1714;;357383
1/07/2019;Línea A;3197;10209;11872;11279;11212;12151;14562;15569;16369;18792;21532;21814;23408;26889;20483;19888;18336;13324;1173;;292059
2/07/2019;Línea A;14231;44920;63648;52428;32831;29898;27729;28925;31508;31287;36301;39101;53422;78496;66502;37227;22113;18630;10098;79;719374
3/07/2019;Línea A;13195;43698;62761;52146;32085;29132;26968;28102;31068;30956;36773;37869;55184;80687;64025;36937;22510;18813;10674;89;713672
4/07/2019;Línea A;13454;44575;62952;45032;38666;28765;26629;27494;30490;29931;35701;37321;53911;79707;63441;36554;24286;18427;10084;123;707543
5/07/2019;Línea A;13381;43194;63214;51508;32155;29243;26830;28222;32443;30911;37929;41599;56920;78144;61229;39869;22482;21766;12802;187;724028
6/07/2019;Línea A;10865;29945;38222;37064;27500;25525;25429;29126;44877;47082;48134;40484;39167;35019;33167;28859;21218;18975;12102;182;592942
7/07/2019;Línea A;3023;10585;13790;13058;13032;14685;16187;16293;18242;20498;22382;20085;21094;24111;23389;20034;18457;13632;1115;;303692
8/07/2019;Línea A;13842;43409;63009;51357;31293;30680;25690;26442;29549;30055;35945;37063;52799;77100;62917;35068;21090;17348;9283;78;694017
9/07/2019;Línea A;13668;43876;63495;53210;32148;29259;25863;26529;29781;29600;35230;36067;52974;77977;62982;36705;22220;18624;9922;98;700228
10/07/2019;Línea A;13704;44894;66022;55970;34393;32892;29413;30793;35571;35254;40580;43557;61107;83214;67344;39546;23703;19284;10419;89;767749
11/07/2019;Línea A;13603;45256;62791;54921;31990;28284;26517;26634;30187;30322;36161;36774;52662;79549;62855;38189;23899;19034;10606;116;710350
12/07/2019;Línea A;13678;43924;63836;54807;32798;29273;26565;27689;31267;30760;37712;41091;57655;76051;58970;39882;25021;20900;12806;140;724825
13/07/2019;Línea A;10820;29984;38579;37870;27430;26397;24448;28068;44824;47105;46674;38407;37142;34764;32095;27722;20077;18680;11976;165;583227
14/07/2019;Línea A;3031;11049;13991;12870;12345;14002;15543;15551;17069;19809;20964;20607;22422;24109;24162;20179;18343;14047;1342;;301435
15/07/2019;Línea A;13542;44443;64242;55281;32707;28510;25802;26654;30819;30931;36196;38113;52233;77095;64773;38984;23365;17998;10239;86;712013
16/07/2019;Línea A;13235;45042;65445;55704;33574;30045;26904;27895;31838;30984;36522;38420;54616;80362;65183;39185;25007;19606;10459;75;730101
17/07/2019;Línea A;13488;45257;64984;56283;22435;;64937;28168;31108;30607;36754;38552;55172;80683;64035;38089;24207;19577;10773;135;725244
18/07/2019;Línea A;13581;45637;65024;55489;33926;29773;26315;27183;30658;30665;34788;39838;53701;79569;64882;38822;24725;19429;10945;94;725044
19/07/2019;Línea A;13276;44879;64638;56012;33607;29994;26956;28444;32386;32015;39533;43315;59039;76270;63019;42812;27203;25517;14978;180;754073
20/07/2019;Línea A;4468;16276;20193;19598;19108;19148;20066;21203;24122;26702;30308;28126;28906;27843;28118;24446;20102;19511;2787;;401031
21/07/2019;Línea A;2869;9266;11655;11960;12253;14367;16274;16196;17691;19648;21470;22328;24884;15649;28526;21841;20289;15003;1404;;303573
22/07/2019;Línea A;14202;45643;64844;56631;33190;29766;26934;28237;31808;31049;35654;37767;56150;81551;64757;36276;22388;18088;9723;180;724838
23/07/2019;Línea A;13655;46440;66239;58329;33940;29996;26563;26300;33798;25868;40338;38988;54953;81870;65184;38461;24470;19021;10072;98;734583
24/07/2019;Línea A;13735;47169;66529;58056;25652;37999;26275;27679;31448;30934;36182;38250;54955;83230;65855;37242;25562;19443;10458;85;736738
25/07/2019;Línea A;13927;47204;67620;58096;33458;29120;26369;27572;31446;30582;35161;37614;54485;79745;65485;38990;25266;19289;10977;107;732513
26/07/2019;Línea A;14027;44816;66668;56489;35438;29333;27942;29010;32290;31825;38691;42708;60213;79208;63019;40324;26625;21852;13444;136;754058
27/07/2019;Línea A;11406;30508;40585;41238;29009;24941;24906;29301;46088;47560;46339;38529;38201;35902;32326;28235;20203;18280;11859;170;595586
28/07/2019;Línea A;3049;10499;13568;12427;12240;15049;15851;15491;17380;19978;21196;21253;22435;24130;24664;20423;18035;13495;1088;;302251
29/07/2019;Línea A;14569;46442;65832;57271;33820;30198;27027;28036;31504;30797;35692;36391;54285;79968;64292;35860;21966;17716;9604;73;721343
30/07/2019;Línea A;13574;46329;66846;59759;34560;30283;26446;27478;31212;30810;35508;36994;56726;81926;66768;39227;25304;19626;10979;88;740443
31/07/2019;Línea A;13653;47320;62953;54180;33610;29489;26984;27877;31938;30746;35816;37841;53810;80473;66027;39344;26710;20038;11491;108;730408
1/08/2019;Línea A;14156;48313;67122;57457;33991;30481;27242;28471;32333;31495;36102;40005;55525;81881;64716;40110;25273;20766;11713;104;747256
2/08/2019;Línea A;13554;47133;65630;57659;34287;30415;28421;29811;33102;32611;39521;43543;60032;81619;66284;40970;29405;21725;13904;1530;771156
3/08/2019;Línea A;11067;30244;40120;40484;29276;26428;27360;32153;48736;51466;51003;43575;41991;38689;35980;30499;22932;19708;13774;3509;638994
4/08/2019;Línea A;3135;10954;15789;13481;13391;15039;18258;19673;21476;23159;25216;23785;26176;26301;26933;24064;20555;15698;1725;;344808
5/08/2019;Línea A;14261;47889;66658;60210;35345;31550;28865;29985;34044;33126;38359;39883;55859;83255;68085;39949;24331;19674;10848;101;762277
6/08/2019;Línea A;14380;50552;67634;59997;35756;32701;30096;30861;34710;34592;39368;42364;58760;87237;74788;44923;29461;23298;14130;2221;807829
7/08/2019;Línea A;4378;14806;18325;15206;13954;14822;17648;18867;21024;24043;28428;26815;27480;28835;27914;22520;19821;12971;6910;250;365017
8/08/2019;Línea A;14598;50846;68338;59939;35407;32575;29908;30517;34414;33704;38045;39427;57782;84489;70261;40391;26725;21032;11656;145;780199
9/08/2019;Línea A;14402;49036;67481;57854;35113;32980;29781;31424;34982;34641;40304;43632;62692;82881;64904;42313;28122;22917;14386;2748;792593
10/08/2019;Línea A;11415;31394;40825;41277;31171;32198;35344;39377;58044;60967;60219;48289;44732;39986;37704;31178;21586;18772;13242;4331;702051
11/08/2019;Línea A;3428;12244;15131;13073;13832;18319;22366;21949;23836;25994;28475;28673;31305;31648;30144;22137;19192;14455;1828;;378029
12/08/2019;Línea A;14905;48492;67331;60418;35876;31328;28558;29633;33023;31426;37429;37948;54983;81975;67000;37491;24007;19293;10277;94;751487
13/08/2019;Línea A;14243;50417;68752;58999;34659;31159;27503;28959;32576;30548;36431;37192;55575;83430;65812;37265;24470;20512;10732;106;749340
14/08/2019;Línea A;14288;49995;68078;58548;34286;31423;27883;28074;32993;31663;36461;37377;56507;83089;63807;37009;24469;20172;10923;92;747137
15/08/2019;Línea A;14241;49126;68264;58752;34617;30646;27264;28727;32760;31668;35788;37635;54970;82695;66713;39806;26015;21615;12257;110;753669
16/08/2019;Línea A;14057;47516;65718;56432;35837;31184;27761;29925;33965;33908;38036;44389;60823;81510;67030;40784;27316;22634;13928;204;772957
17/08/2019;Línea A;11333;30350;39779;39325;28201;25851;26104;30281;45785;48300;48332;41547;39083;35639;32640;28437;20534;18338;11956;172;601987
18/08/2019;Línea A;3215;10857;13935;13191;13466;15088;17343;17104;18724;22720;22707;22513;25089;24273;22957;19284;17314;14408;1469;4;315661
19/08/2019;Línea A;3373;11213;13413;10828;10276;11325;13516;14796;15459;17838;20715;19750;22482;23876;24112;20187;18110;13574;1086;1;285930
20/08/2019;Línea A;15352;51618;60062;61322;36774;32584;29188;30484;33970;32911;37354;39046;56082;83108;67839;38903;25067;21177;10589;82;763512
21/08/2019;Línea A;14518;50217;67530;58797;34858;18627;23356;46389;33303;31788;36409;37303;56247;81965;66723;39576;25899;21553;11034;96;756188
22/08/2019;Línea A;12920;45709;72515;57346;33716;30926;30407;30449;33307;31584;36732;38072;56244;83499;65836;38244;25235;21771;10966;113;755591
23/08/2019;Línea A;14467;48952;67074;57069;34525;31593;27399;29116;32897;32999;37922;41448;60318;80780;62741;37946;25343;22752;13435;165;758941
24/08/2019;Línea A;11598;32370;42355;41050;28796;25467;25178;29567;46119;48268;47773;39618;37317;34499;31675;26737;19787;17615;11537;176;597502
25/08/2019;Línea A;3309;11173;14243;14596;12845;13689;15661;16217;17231;21067;23011;22329;22515;22349;21417;19227;16758;12964;990;;301591
26/08/2019;Línea A;14407;48258;65596;56822;32783;30260;26346;28430;31866;30976;35231;36714;53759;81161;65133;37063;23415;19957;10020;94;728291
27/08/2019;Línea A;14619;52183;67904;57827;34266;30942;27306;28275;31919;31146;34664;37081;57628;81702;65913;38032;24897;21842;11021;81;749248
28/08/2019;Línea A;14528;50747;66896;57433;34291;31017;26402;28965;33292;31480;36058;37672;55191;82818;66757;37395;24979;21277;11032;91;748321
29/08/2019;Línea A;14278;49894;67260;57345;33805;30823;26847;28129;31718;31193;34983;37111;55937;85667;65819;38208;25885;22033;14071;283;751289
30/08/2019;Línea A;14523;49215;67283;57055;34233;31078;26675;28809;32660;32167;37156;41246;58902;77578;65193;41505;28110;24502;15892;224;764006
31/08/2019;Línea A;11643;31856;40648;41034;29399;26682;26239;30972;46343;49367;49410;42415;40047;37752;34559;28943;21264;18898;12669;375;620515
1/09/2019;Línea A;3126;10688;13573;13371;13246;14884;16196;16809;18575;21240;21860;21891;23931;26023;26239;22289;18825;14555;1438;12;318771
2/09/2019;Línea A;14700;47565;65776;59046;34594;31212;27963;29402;33167;32215;36992;38590;55879;82890;65611;36677;23403;19795;10168;82;745727
3/09/2019;Línea A;13636;52030;67618;57857;36227;31821;27524;29160;33204;32095;36345;38178;55313;82831;67444;38903;26330;21636;10849;105;759106
4/09/2019;Línea A;14724;50551;67731;58836;34313;23024;1455;147;732;865;74532;84617;25195;7228;4829;22335;245257;18286;8981;99;743737
5/09/2019;Línea A;;;;14268;127042;20099;117673;43355;32672;31622;36527;38215;55937;82143;66704;39728;25910;22039;11778;126;765838
6/09/2019;Línea A;15201;50552;62217;60831;36401;32021;28197;30086;33708;33631;39542;43646;62430;82702;64157;39488;26145;24102;14475;190;779722
7/09/2019;Línea A;11967;32220;41582;40566;29564;26311;26785;31763;48444;51322;51844;43404;42174;39639;36155;29572;21884;19981;12727;320;638224
8/09/2019;Línea A;3355;11853;15107;15312;13899;15198;18381;17881;19238;21303;25304;24032;24399;24188;24710;21477;19054;14611;1257;;330559
9/09/2019;Línea A;15038;49478;67043;57519;34369;30581;27642;28395;31993;31822;36418;38808;55470;81705;65510;36229;23161;20220;9886;95;741382
10/09/2019;Línea A;14418;51897;67942;58901;35147;31526;27748;28647;32730;32393;36237;38092;56397;83112;68006;37911;24841;22346;10978;97;759366
11/09/2019;Línea A;14387;50898;66952;58094;34387;30934;26945;28697;33265;31602;36195;38038;57958;84426;67455;36875;25617;20476;9760;218;753179
12/09/2019;Línea A;14364;48935;68364;58193;34574;31198;27102;29216;33294;32178;35940;38359;56517;83139;65965;38408;25728;22164;11336;118;755092
13/09/2019;Línea A;13810;47359;67145;59685;35373;31451;27304;29064;33425;32878;38965;42915;61011;80038;65158;41088;27879;25075;15005;212;774840
14/09/2019;Línea A;11393;31384;41229;40839;28850;25987;26072;30727;46237;49782;49687;43716;41096;39501;39396;29555;21155;20576;13248;186;630616
15/09/2019;Línea A;3298;10952;14440;12624;12847;14448;16310;16478;19385;21208;23250;23419;24581;26356;25976;22029;19677;15634;1241;;324153
16/09/2019;Línea A;14576;48474;66945;58311;34615;30827;27524;28569;364;64394;36574;38434;54485;82352;67702;37940;23680;19735;10313;104;745918
17/09/2019;Línea A;14718;51217;68643;59184;34898;31422;28060;29493;32839;32286;36137;37385;56854;84804;67580;38014;25185;20898;10493;100;760210
18/09/2019;Línea A;14261;50338;67466;57640;33039;29756;26724;28496;33051;31765;35811;37972;56666;83437;67777;38294;24610;20826;10396;100;748425
19/09/2019;Línea A;13997;49711;68546;59290;34683;30505;26695;29322;31893;31460;30522;38549;55562;83478;68302;39108;26341;21270;10729;95;750058
20/09/2019;Línea A;14434;49415;68041;57279;34804;31157;27736;29568;34354;33279;39028;42569;61024;82563;63459;39035;26329;23122;14196;212;771604
21/09/2019;Línea A;11620;31620;40517;40534;29187;25821;25877;30342;46177;48915;49632;43095;40454;38500;33922;27304;20490;18264;12307;235;614813
22/09/2019;Línea A;3209;10534;13193;12084;12139;13272;15197;15710;17482;19590;21668;21153;23267;25176;23897;19229;17951;12853;984;;298588
23/09/2019;Línea A;14122;48250;66865;60975;35452;30212;;49210;42722;35643;38476;37531;54850;83827;68218;38481;22022;19239;9700;104;755899
24/09/2019;Línea A;13870;48909;66268;60169;35315;29670;26245;28664;35330;32974;36673;38157;57793;84121;66748;38084;24335;34550;10257;95;768227
25/09/2019;Línea A;14291;49946;66997;59804;36060;30318;26561;28111;33049;31287;35914;39041;56634;85424;65637;36689;23926;19992;10294;111;750086
26/09/2019;Línea A;13751;48300;65833;59608;34280;29884;26006;28132;31570;31739;35226;38316;65280;82482;69103;38999;26103;20956;11394;108;757070
27/09/2019;Línea A;14846;49446;68806;58029;34342;30777;27338;28923;32650;32686;38390;44703;63385;82476;65152;40671;26341;22811;14524;215;776511
28/09/2019;Línea A;11791;31272;42468;40992;29673;26588;25764;30088;46480;49020;48526;41208;38771;36719;33998;27081;20037;18082;13523;180;612261
29/09/2019;Línea A;3529;11797;14662;12787;12680;13745;15283;15243;17402;19476;22320;21127;22966;24722;24896;19613;18961;13216;1079;2;305506
30/09/2019;Línea A;14472;47457;68592;56954;36411;30363;27649;28380;32014;32547;33912;38735;54780;82704;68376;38736;24793;18632;10850;128;746485
1/10/2019;Línea A;14586;50247;69765;60487;35450;32050;28327;30626;33253;32905;37105;40048;56275;84095;73495;40087;26179;21777;11494;104;778355
2/10/2019;Línea A;14925;50275;69164;59560;34524;31114;27283;29265;32933;32531;36529;39779;58361;85844;66834;38889;25477;21574;11474;95;766430
3/10/2019;Línea A;14506;48869;68808;58701;34560;30507;27691;27977;33005;32359;37213;40683;59311;86374;69049;38442;25312;21703;12081;111;767262
4/10/2019;Línea A;14648;48975;69203;58448;34689;31571;27912;29756;33853;33501;40214;44045;62194;81717;66783;40956;27103;23494;15360;193;784615
5/10/2019;Línea A;12272;32552;42462;42652;30115;26748;26766;31198;47817;49979;51105;43350;43762;39831;36027;29143;21063;19236;12990;204;639272
6/10/2019;Línea A;3585;11791;14238;13295;13315;15179;16708;17579;20514;23374;25027;22262;22939;23743;25069;20135;17748;13797;1123;1;321422
7/10/2019;Línea A;14703;48546;69024;59172;35214;31158;27579;29440;33547;32255;38474;39684;57586;84838;67623;37388;24273;19822;10557;139;761022
8/10/2019;Línea A;14620;50199;68909;59883;35530;32470;28058;29838;33372;33326;38076;40017;58641;86296;67444;37200;25000;21138;11343;112;771472
